3710	124212	1
3710	125126	1
3710	125582	4
3710	125584	2
3710	126526	2
3710	126533	2
3710	126556	2
3710	126613	6
3710	126614	5
3710	126618	3
3710	126621	7
3710	128004	1
3710	128033	1
3710	128035	1
3710	128036	1
3710	128048	1
3710	128066	1
3710	128071	6
3710	128084	3
3710	128087	3
3710	128115	5
3710	128239	2
3710	128241	1
3710	128751	7
3710	128797	55
3710	128804	32
3710	128805	4
3710	128807	12
3710	128810	3
3710	128817	23
3710	128832	1
3710	130689	3
3710	131373	4
3710	132293	1
3710	133004	2
3710	133030	6
3710	133832	16
3710	133861	3
3710	135730	2
3710	136689	4
3710	136690	5
3710	138406	12
3710	138619	1
3710	139192	1
3710	139959	2
3710	140876	2
3710	145508	4
3710	146643	3
3710	146644	1
3710	147535	3
3710	148313	3
3710	149772	6
3710	149773	8
3710	152096	10
3710	152099	2
3710	152101	4
3710	155002	1
3710	155061	1
3710	157133	6
3710	157217	4
3710	159998	6
3710	160536	1
3710	160539	3
3710	160545	1
3710	160547	3
3710	160555	10
3710	161120	5
3710	164208	3
3710	164734	7
3710	164737	16
3710	165553	4
3710	165677	4
3710	165684	7
3710	165889	6
3710	166074	5
3710	166580	6
3710	167326	6
3710	169119	2
3710	170847	8
3710	170849	4
3710	170851	21
3710	170855	4
3710	170860	3
3710	171579	5
3710	172127	2
3710	173192	6
3710	173204	2
3710	173695	4
3710	174543	11
3710	174544	2
3710	177141	7
3710	177932	2
3710	178199	4
3710	178463	2
3710	179773	1
3710	180155	3
3710	180697	3
3710	182898	3
3710	183217	10
7147	9698	1
7147	10593	9
7147	10714	2
7147	12085	18
7147	13383	7
7147	13388	6
7147	13389	12
7147	13392	2
7147	14379	3
7147	14380	8
7147	14383	9
7147	14384	2
7147	14386	8
7147	14387	17
7147	14391	2
7147	14392	3
7147	15701	1
7147	16175	2
7147	16201	8
7147	16206	6
7147	17696	10
7147	18423	7
7147	19341	9
7147	20122	2
7147	20242	4
7147	20990	4
7147	25140	2
7147	25317	13
7147	26170	7
7147	26375	1
7147	26990	9
7147	27039	3
7147	27626	1
7147	27627	2
7147	27628	3
7147	27848	3
7147	28093	11
7147	28098	1
7147	28945	2
7147	32088	1
7147	34945	2
7147	35184	5
7147	38059	1
7147	38241	3
7147	40091	1
7147	41860	6
7147	44304	1
7147	46465	1
7147	47260	4
7147	48372	1
7147	48382	5
7147	51545	58
7147	51547	7
7147	51548	42
7147	51549	6
7147	51551	19
7147	51552	54
7147	52158	6
7147	52722	1
7147	53635	4
7147	56191	1
7147	56224	5
7147	56287	1
7147	56307	35
7147	56929	2
7147	58110	11
7147	58115	1
7147	58507	1
7147	58518	8
7147	58525	10
7147	58776	6
7147	59086	1
7147	59088	3
7147	62907	4
7147	66486	3
7147	66488	5
7147	66490	3
7147	66527	2
7147	67217	4
7147	68312	8
7147	68396	32
7147	68398	8
7147	68400	28
7147	68401	4
7147	68404	6
7147	68406	6
7147	68410	8
7147	68433	1
7147	70746	15
7147	73198	2
7147	73202	3
7147	73671	1
7147	73970	19
7147	74891	47
7147	74893	4
7147	74897	9
7147	74948	3
7147	75385	6
7147	75390	10
7147	75394	2
7147	78898	12
7147	82096	4
7147	82282	1
7147	83285	9
7147	83287	2
7147	83291	4
7147	83294	2
7147	85055	4
7147	86855	5
7147	88020	2
7147	91205	12
7147	92315	11
7147	93869	11
7147	96117	3
7147	99310	17
7147	99311	4
7147	99313	19
7147	99314	6
7147	100323	22
7147	100324	3
7147	100570	3
7147	100572	1
7147	104118	1
7147	104803	3
7147	105743	8
7147	109109	4
7147	109111	2
7147	110357	44
7147	110359	3
7147	110825	3
7147	111412	2
7147	114069	4
7147	115032	3
7147	116330	25
7147	116655	8
7147	117232	1
7147	117235	3
7147	119089	3
7147	121313	1
7147	122612	6
7147	123253	3
7147	123932	6
7147	125126	6
7147	125582	9
7147	125584	10
7147	126526	1
7147	126533	3
7147	126613	9
7147	126614	2
7147	126618	2
7147	126621	21
7147	126742	1
7147	128004	5
7147	128011	17
7147	128033	1
7147	128036	1
7147	128048	4
7147	128066	5
7147	128071	18
7147	128074	3
7147	128084	1
7147	128087	1
7147	128115	2
7147	128239	1
7147	128751	18
7147	128797	112
7147	128804	61
7147	128805	5
7147	128807	28
7147	128817	8
7147	128832	1
7147	131373	6
7147	132293	4
7147	133004	1
7147	133030	1
7147	133655	9
7147	133832	21
7147	133861	2
7147	134851	4
7147	135501	3
7147	135730	8
7147	136540	1
7147	136689	5
7147	136690	1
7147	138406	3
7147	138619	3
7147	139192	2
7147	139959	2
7147	140876	2
7147	141840	1
7147	142560	4
7147	144271	1
7147	145508	2
7147	146643	2
7147	146644	1
7147	148313	7
7147	149762	2
7147	152096	14
7147	152099	9
7147	152101	5
7147	154993	5
7147	155002	3
7147	155061	3
7147	157133	18
7147	157217	6
7147	159998	7
7147	160378	3
7147	160536	3
7147	160539	3
7147	160542	2
7147	160545	1
7147	160546	3
7147	160547	3
7147	160554	1
7147	160555	10
7147	162733	3
7147	163362	5
7147	164208	1
7147	165553	6
7147	165889	8
7147	166580	8
7147	169119	6
7147	170847	10
7147	170849	12
7147	170851	22
7147	172127	6
7147	172284	3
7147	173192	2
7147	173204	1
7147	173695	4
7147	174543	15
7147	174544	6
7147	177141	14
